club,clubLabel,venue,venueLabel,coordinates,Longitude,Latitude,Transfermarkt_team_ID,headquarters_location,headquarters_locationLabel
http://www.wikidata.org/entity/Q731550,NK Dravograd,http://www.wikidata.org/entity/Q16632805,Dravograd Sports Centre,Point(15.0153 46.5886),15.0153,46.5886,2565,http://www.wikidata.org/entity/Q3503123,Municipality of Dravograd
http://www.wikidata.org/entity/Q731715,VSE St. Pölten,http://www.wikidata.org/entity/Q1759621,Q1759621,Point(15.6267 48.1924),15.6267,48.1924,,,
http://www.wikidata.org/entity/Q732002,Royal Antwerp F.C.,http://www.wikidata.org/entity/Q7596290,Stadion Broodstraat,Point(4.471575 51.2327),4.471575,51.2327,1096,http://www.wikidata.org/entity/Q12892,Antwerp
http://www.wikidata.org/entity/Q732106,Pakhtakor Tashkent FK,http://www.wikidata.org/entity/Q1421131,Pakhtakor Markaziy Stadium,Point(69.260244 41.315522),69.260244,41.315522,3718,http://www.wikidata.org/entity/Q269,Tashkent
http://www.wikidata.org/entity/Q732564,Kadji Sports Academy,http://www.wikidata.org/entity/Q7596082,Stade Mbappé Léppé,Point(9.69398 4.04462),9.69398,4.04462,,,
http://www.wikidata.org/entity/Q732713,FC Iskra-Stal,http://www.wikidata.org/entity/Q3495802,Stadionul Orășenesc,Point(29.0043086 47.7745613),29.0043086,47.7745613,,http://www.wikidata.org/entity/Q216363,Rîbnița
http://www.wikidata.org/entity/Q732742,CF Extremadura,http://www.wikidata.org/entity/Q2918684,Estadio Francisco de la Hera,Point(-6.414606 38.684411),-6.414606,38.684411,,http://www.wikidata.org/entity/Q490638,Almendralejo
http://www.wikidata.org/entity/Q732844,Rende Calcio 1968,http://www.wikidata.org/entity/Q3967833,Stadio Marco Lorenzon,Point(16.238611111 39.333888888),16.23861111,39.33388889,,http://www.wikidata.org/entity/Q53946,Rende
http://www.wikidata.org/entity/Q732929,Newcastle Jets FC,http://www.wikidata.org/entity/Q1188325,Newcastle International Sports Centre,Point(151.726666666 -32.918888888),151.7266667,-32.91888889,,http://www.wikidata.org/entity/Q57278,Newcastle
http://www.wikidata.org/entity/Q733146,Carlstad United BK,http://www.wikidata.org/entity/Q3544001,Tingvalla IP,Point(13.4935 59.386694),13.4935,59.386694,,http://www.wikidata.org/entity/Q25457,Karlstad
http://www.wikidata.org/entity/Q733199,FB Gulbene,http://www.wikidata.org/entity/Q13635546,Gulbenes Sporta Centrs,Point(26.762222222 57.164722222),26.76222222,57.16472222,28532,http://www.wikidata.org/entity/Q753010,Gulbene
http://www.wikidata.org/entity/Q733451,FC Atyrau,http://www.wikidata.org/entity/Q588138,Munayshy Stadium,Point(51.908324 47.094085),51.908324,47.094085,16198,http://www.wikidata.org/entity/Q486913,Atyrau
http://www.wikidata.org/entity/Q734785,Lechia Gdańsk,http://www.wikidata.org/entity/Q182385,Stadion Energa Gdańsk,Point(18.640278 54.39),18.640278,54.39,4000,http://www.wikidata.org/entity/Q1792,Gdańsk
http://www.wikidata.org/entity/Q734877,Asociación Deportiva Municipal Puntarenas,http://www.wikidata.org/entity/Q3495703,Estadio Lito Pérez,Point(-84.838781 9.976422),-84.838781,9.976422,,http://www.wikidata.org/entity/Q30687,Puntarenas
http://www.wikidata.org/entity/Q735624,FC Hoverla Uzhhorod,http://www.wikidata.org/entity/Q2499385,Avanhard Stadium,Point(22.276389 48.623611),22.276389,48.623611,6996,http://www.wikidata.org/entity/Q156711,Uzhhorod
http://www.wikidata.org/entity/Q735799,FC Kant-Oil,http://www.wikidata.org/entity/Q3496278,Stadion Sportkompleks Abdysh-Ata,Point(74.8681 42.8852),74.8681,42.8852,,http://www.wikidata.org/entity/Q1026291,Kant
http://www.wikidata.org/entity/Q736332,JJK Jyväskylä,http://www.wikidata.org/entity/Q2622615,Harju Stadium,Point(25.740833 62.244722),25.740833,62.244722,,http://www.wikidata.org/entity/Q134620,Jyväskylä
http://www.wikidata.org/entity/Q736907,Estrella Roja FC,http://www.wikidata.org/entity/Q4981865,Brígido Iriarte Stadium,Point(-66.941667 10.482778),-66.941667,10.482778,,http://www.wikidata.org/entity/Q1533,Caracas
http://www.wikidata.org/entity/Q736937,CF Pachuca,http://www.wikidata.org/entity/Q1369255,Hidalgo Stadium,Point(-98.756114 20.105144),-98.756114,20.105144,,http://www.wikidata.org/entity/Q160750,Pachuca
http://www.wikidata.org/entity/Q737049,FK Vėtra,http://www.wikidata.org/entity/Q965566,LFF Stadium,Point(25.294444 54.668611),25.294444,54.668611,,http://www.wikidata.org/entity/Q216,Vilnius
http://www.wikidata.org/entity/Q737234,Blue Star SC,http://www.wikidata.org/entity/Q6354656,Kalutara Stadium,Point(79.96305556 6.58638889),79.96305556,6.58638889,,,
http://www.wikidata.org/entity/Q737633,FC Roskilde,http://www.wikidata.org/entity/Q12333819,Roskilde Idrætspark,Point(12.073 55.6372),12.073,55.6372,1842,http://www.wikidata.org/entity/Q510810,Roskilde Municipality
http://www.wikidata.org/entity/Q737714,Bnei Yehuda Tel Aviv F.C.,http://www.wikidata.org/entity/Q130150,Bloomfield Stadium,Point(34.76148 32.05173),34.76148,32.05173,9095,http://www.wikidata.org/entity/Q33935,Tel Aviv
http://www.wikidata.org/entity/Q737727,FC Nitra,http://www.wikidata.org/entity/Q392317,Štadión pod Zoborom,Point(18.087506 48.321857),18.087506,48.321857,1562,http://www.wikidata.org/entity/Q26397,Nitra
http://www.wikidata.org/entity/Q737753,Club Universidad de Chile,http://www.wikidata.org/entity/Q594994,Estadio Nacional Julio Martínez Prádanos,Point(-70.610586 -33.464522),-70.610586,-33.464522,,http://www.wikidata.org/entity/Q2887,Santiago
http://www.wikidata.org/entity/Q737936,Vejle Boldklub,http://www.wikidata.org/entity/Q1702619,Vejle Stadion,Point(9.5562 55.71372),9.5562,55.71372,443,http://www.wikidata.org/entity/Q27116,Vejle
http://www.wikidata.org/entity/Q737937,Lyn 1896 FK,http://www.wikidata.org/entity/Q866409,Bislett Stadion,Point(10.733333 59.924722),10.733333,59.924722,,http://www.wikidata.org/entity/Q585,Oslo
http://www.wikidata.org/entity/Q737947,IK Start,http://www.wikidata.org/entity/Q732509,Sør Arena,Point(8.028611 58.153611),8.028611,58.153611,267,http://www.wikidata.org/entity/Q2415,Kristiansand
http://www.wikidata.org/entity/Q738060,FC Volendam,http://www.wikidata.org/entity/Q953663,Kras Stadion,Point(5.066389 52.494444),5.066389,52.494444,724,http://www.wikidata.org/entity/Q903595,Volendam
http://www.wikidata.org/entity/Q738066,El Paso/Juarez Gamecocks,http://www.wikidata.org/entity/Q1369529,Estadio Olímpico Benito Juárez,Point(-106.467814 31.75305),-106.467814,31.75305,,,
http://www.wikidata.org/entity/Q738158,Gretna F.C.,http://www.wikidata.org/entity/Q1476832,Raydale Park,Point(-3.071919 54.993214),-3.071919,54.993214,,http://www.wikidata.org/entity/Q2282115,Gretna
http://www.wikidata.org/entity/Q738413,SV River Plate Aruba,http://www.wikidata.org/entity/Q1121555,Guillermo Prospero Trinidad Stadium,Point(-70.023611111 12.513055555),-70.02361111,12.51305556,,http://www.wikidata.org/entity/Q131243,Oranjestad
http://www.wikidata.org/entity/Q738423,Gamba Osaka,http://www.wikidata.org/entity/Q16714657,Suita Stadium,Point(135.538278 34.802526),135.538278,34.802526,596,http://www.wikidata.org/entity/Q653510,Suita
http://www.wikidata.org/entity/Q738427,NK Zadar,http://www.wikidata.org/entity/Q3442498,Stadion Stanovi,Point(15.246829 44.112667),15.246829,44.112667,2566,http://www.wikidata.org/entity/Q3370,Zadar
http://www.wikidata.org/entity/Q738876,NK Osijek,http://www.wikidata.org/entity/Q2728139,Gradski Vrt Stadium,Point(18.695833 45.545),18.695833,45.545,327,http://www.wikidata.org/entity/Q1640,Osijek
http://www.wikidata.org/entity/Q738886,FK Teplice,http://www.wikidata.org/entity/Q1422067,Na Stínadlech,Point(13.817936 50.640075),13.817936,50.640075,814,http://www.wikidata.org/entity/Q146342,Teplice
http://www.wikidata.org/entity/Q738987,Westchester Flames,http://www.wikidata.org/entity/Q5123355,City Park Stadium,Point(-73.7959 40.9302),-73.7959,40.9302,,http://www.wikidata.org/entity/Q60,New York City
http://www.wikidata.org/entity/Q739408,ES Bingerville,http://www.wikidata.org/entity/Q7596151,Stade Municipal,Point(-3.88964 5.35931),-3.88964,5.35931,,,
http://www.wikidata.org/entity/Q739468,Chicago Fire U-23,http://www.wikidata.org/entity/Q999781,SeatGeek Stadium,Point(-87.806111111 41.764722222),-87.80611111,41.76472222,,,
http://www.wikidata.org/entity/Q739701,Associação Desportiva Confiança,http://www.wikidata.org/entity/Q4405503,Batistão,Point(-37.049167 -10.926667),-37.049167,-10.926667,,http://www.wikidata.org/entity/Q170578,Aracaju
http://www.wikidata.org/entity/Q739721,FC Sfîntul Gheorghe,http://www.wikidata.org/entity/Q3495883,Suruceni Stadium,Point(28.667 46.9844),28.667,46.9844,,http://www.wikidata.org/entity/Q2709840,Suruceni
http://www.wikidata.org/entity/Q739821,Orlando Pirates F.C. Windhoek,http://www.wikidata.org/entity/Q1455247,Sam Nujoma Stadium,Point(17.090975 -22.60763611),17.090975,-22.60763611,14502,http://www.wikidata.org/entity/Q3935,Windhoek
http://www.wikidata.org/entity/Q740568,FC Kaisar,http://www.wikidata.org/entity/Q1008046,Gany Muratbayev Stadium,Point(65.503439 44.826029),65.503439,44.826029,,http://www.wikidata.org/entity/Q491123,Kyzylorda
http://www.wikidata.org/entity/Q740637,C.D. Santa Clara,http://www.wikidata.org/entity/Q3514858,Estádio de São Miguel,Point(-25.622589 37.763708),-25.622589,37.763708,2423,http://www.wikidata.org/entity/Q208149,Ponta Delgada
http://www.wikidata.org/entity/Q740666,FC Shakhter Karagandy,http://www.wikidata.org/entity/Q846879,Shakhtyor Stadium,Point(73.075122 49.818618),73.075122,49.818618,10480,http://www.wikidata.org/entity/Q484706,Karaganda
http://www.wikidata.org/entity/Q741382,Kapfenberger SV,http://www.wikidata.org/entity/Q671514,Franz Fekete Stadium,Point(15.3006 47.4439),15.3006,47.4439,,http://www.wikidata.org/entity/Q623049,Kapfenberg
http://www.wikidata.org/entity/Q741695,Deportivo Aragón,http://www.wikidata.org/entity/Q5802870,Ciudad Deportiva del Real Zaragoza,Point(-0.94899722 41.594625),-0.94899722,41.594625,,http://www.wikidata.org/entity/Q10305,Zaragoza
http://www.wikidata.org/entity/Q742329,FC Vestsjælland,http://www.wikidata.org/entity/Q12335999,Slagelse Stadion,Point(11.364275 55.40046389),11.364275,55.40046389,,http://www.wikidata.org/entity/Q29927,Slagelse Municipality
http://www.wikidata.org/entity/Q742685,San Marino Calcio,http://www.wikidata.org/entity/Q728131,Stadio Olimpico,Point(12.476972 43.97125),12.476972,43.97125,10155,http://www.wikidata.org/entity/Q185412,Serravalle
http://www.wikidata.org/entity/Q742953,UE Figueres,http://www.wikidata.org/entity/Q1280458,Municipal de Vilatenim,Point(2.999439 42.269942),2.999439,42.269942,,http://www.wikidata.org/entity/Q6839,Figueres
http://www.wikidata.org/entity/Q743337,ASPAC FC,http://www.wikidata.org/entity/Q3116163,Stade Charles de Gaulle,Point(2.618611 6.477778),2.618611,6.477778,,,
http://www.wikidata.org/entity/Q743557,CD Castellón,http://www.wikidata.org/entity/Q264581,Nou Estadi Castalia,Point(-0.038792 39.996053),-0.038792,39.996053,,http://www.wikidata.org/entity/Q15092,Castelló de la Plana
http://www.wikidata.org/entity/Q744277,Nemzeti SC,http://www.wikidata.org/entity/Q1177284,Millenáris Sporttelep,Point(19.094722 47.506111),19.094722,47.506111,,http://www.wikidata.org/entity/Q1781,Budapest
http://www.wikidata.org/entity/Q744353,S.C. Farense,http://www.wikidata.org/entity/Q646151,Estádio Algarve,Point(-7.974722 37.088333),-7.974722,37.088333,4294,http://www.wikidata.org/entity/Q159457,Faro
http://www.wikidata.org/entity/Q744555,Club Atlético Nueva Chicago,http://www.wikidata.org/entity/Q594681,Estadio Nueva Chicago,Point(-58.4996 -34.66791944),-58.4996,-34.66791944,,http://www.wikidata.org/entity/Q1486,Buenos Aires
http://www.wikidata.org/entity/Q744758,Kazincbarcikai SC,http://www.wikidata.org/entity/Q7171826,Pete András Stadion,Point(20.610278 48.243889),20.610278,48.243889,,,
http://www.wikidata.org/entity/Q745246,Santos Laguna,http://www.wikidata.org/entity/Q2004426,Corona Stadium,Point(-103.379417 25.629145),-103.379417,25.629145,1403,http://www.wikidata.org/entity/Q386991,Torreón
http://www.wikidata.org/entity/Q745246,Santos Laguna,http://www.wikidata.org/entity/Q7703799,Territorio Santos Modelo,Point(-103.38 25.6304),-103.38,25.6304,1403,http://www.wikidata.org/entity/Q386991,Torreón
http://www.wikidata.org/entity/Q746046,Assyriska FF,http://www.wikidata.org/entity/Q1568614,Södertälje Fotbollsarena,Point(17.568882 59.188354),17.568882,59.188354,4380,http://www.wikidata.org/entity/Q26518,Södertälje
http://www.wikidata.org/entity/Q746764,FK Jagodina,http://www.wikidata.org/entity/Q3435009,Jagodina City Stadium,Point(21.268411 43.96885),21.268411,43.96885,,http://www.wikidata.org/entity/Q390358,Jagodina
http://www.wikidata.org/entity/Q746853,FF Jaro,http://www.wikidata.org/entity/Q1759134,Jakobstads Centralplan,Point(22.695 63.673611),22.695,63.673611,,http://www.wikidata.org/entity/Q1679567,Jakobstad
http://www.wikidata.org/entity/Q746902,Odra Wodzisław,http://www.wikidata.org/entity/Q6717168,MOSiR Stadium,Point(18.45694444 49.99833333),18.45694444,49.99833333,,http://www.wikidata.org/entity/Q500260,Wodzisław Śląski
http://www.wikidata.org/entity/Q747693,CS Louhans-Cuiseaux,http://www.wikidata.org/entity/Q2051966,Stade du Bram,Point(5.21638889 46.625),5.21638889,46.625,619,http://www.wikidata.org/entity/Q460787,Louhans
http://www.wikidata.org/entity/Q747932,Śląsk Świętochłowice,http://www.wikidata.org/entity/Q7073071,OSiR Skałka,Point(18.91944444 50.30083333),18.91944444,50.30083333,12252,,
http://www.wikidata.org/entity/Q748011,New Zealand Knights FC,http://www.wikidata.org/entity/Q508612,North Harbour Stadium,Point(174.701667 -36.726944),174.701667,-36.726944,,http://www.wikidata.org/entity/Q37100,Auckland
http://www.wikidata.org/entity/Q748445,Eskişehirspor,http://www.wikidata.org/entity/Q17512831,New Eskişehir Stadium,Point(30.4677 39.7625),30.4677,39.7625,825,http://www.wikidata.org/entity/Q168866,Eskişehir
http://www.wikidata.org/entity/Q748725,Melbourne City Football Club,http://www.wikidata.org/entity/Q1381223,Melbourne Rectangular Stadium,Point(144.983889 -37.825278),144.983889,-37.825278,,http://www.wikidata.org/entity/Q3141,Melbourne
http://www.wikidata.org/entity/Q780509,Atlético Malagueño,http://www.wikidata.org/entity/Q5770622,Ciudad Deportiva de El Viso,Point(-4.48444444 36.71583333),-4.48444444,36.71583333,,http://www.wikidata.org/entity/Q8851,Málaga
http://www.wikidata.org/entity/Q780539,Atlético Madrid B,http://www.wikidata.org/entity/Q5400130,Estadio Cerro del Espino,Point(-3.860286111 40.457558333),-3.860286111,40.45755833,,http://www.wikidata.org/entity/Q2807,Madrid
http://www.wikidata.org/entity/Q780735,Boldklubben Frem,http://www.wikidata.org/entity/Q4994467,Valby Idrætspark,Point(12.511847 55.646956),12.511847,55.646956,444,http://www.wikidata.org/entity/Q1748,Copenhagen
http://www.wikidata.org/entity/Q781046,Austin Aztex FC,http://www.wikidata.org/entity/Q1631374,House Park,Point(-97.7496 30.278),-97.7496,30.278,,http://www.wikidata.org/entity/Q16559,Austin
http://www.wikidata.org/entity/Q782387,FC Oberneuland,http://www.wikidata.org/entity/Q2312754,Q2312754,Point(8.93039 53.0799),8.93039,53.0799,,http://www.wikidata.org/entity/Q24879,Bremen
http://www.wikidata.org/entity/Q782658,Sydney Olympic FC,http://www.wikidata.org/entity/Q4884452,Belmore Sports Ground,Point(151.094722 -33.916667),151.094722,-33.916667,,http://www.wikidata.org/entity/Q3130,Sydney
http://www.wikidata.org/entity/Q782983,Saipa F.C.,http://www.wikidata.org/entity/Q5377615,Enghelab Stadium,Point(50.958333 35.850556),50.958333,35.850556,,http://www.wikidata.org/entity/Q36529,Karaj
http://www.wikidata.org/entity/Q782989,FC Bălți,http://www.wikidata.org/entity/Q1635077,Stadionul Orășenesc,Point(27.913611 47.755278),27.913611,47.755278,83016,http://www.wikidata.org/entity/Q37801,Bălți
http://www.wikidata.org/entity/Q783012,Club Choré Central,http://www.wikidata.org/entity/Q5847781,Q5847781,Point(-56.592048 -24.18898),-56.592048,-24.18898,,,
http://www.wikidata.org/entity/Q784200,PLUS FC,http://www.wikidata.org/entity/Q6120366,Petaling Jaya Stadium,Point(101.593769444 3.098708333),101.5937694,3.098708333,,,
http://www.wikidata.org/entity/Q784311,R. White Star Bruxelles,http://www.wikidata.org/entity/Q2279580,Edmond Machtens Stadium,Point(4.310556 50.855),4.310556,50.855,6342,http://www.wikidata.org/entity/Q239,Brussels
http://www.wikidata.org/entity/Q784572,VV DOS,http://www.wikidata.org/entity/Q1675996,Stadion Galgenwaard,Point(5.145833333 52.078333333),5.145833333,52.07833333,,http://www.wikidata.org/entity/Q803,Utrecht
http://www.wikidata.org/entity/Q784965,Mamelodi Sundowns F.C.,http://www.wikidata.org/entity/Q181398,Loftus Versfeld Stadium,Point(28.223014 -25.753189),28.223014,-25.753189,6356,http://www.wikidata.org/entity/Q3926,Pretoria
http://www.wikidata.org/entity/Q785141,Quixadá Futebol Clube,http://www.wikidata.org/entity/Q9255295,Q9255295,Point(-39.018308 -4.984203),-39.018308,-4.984203,,http://www.wikidata.org/entity/Q2013932,Quixadá
http://www.wikidata.org/entity/Q785360,Philadelphia KiXX,http://www.wikidata.org/entity/Q3237605,Liacouras Center,Point(-75.1586 39.9797),-75.1586,39.9797,,,
http://www.wikidata.org/entity/Q786146,Vecsési FC,http://www.wikidata.org/entity/Q7596295,Stadion Dózsa György út,Point(19.252778 47.404444),19.252778,47.404444,,,
http://www.wikidata.org/entity/Q786500,Estudiantes de Mérida (AKD),http://www.wikidata.org/entity/Q1237378,Estadio Metropolitano de Mérida,Point(-71.216667 8.556389),-71.216667,8.556389,,http://www.wikidata.org/entity/Q23551,Mérida
http://www.wikidata.org/entity/Q786700,SV Leo Victor,http://www.wikidata.org/entity/Q2340083,Dr. Ir. Franklin Essed Stadion,Point(-55.207308 5.811475),-55.207308,5.811475,,,
http://www.wikidata.org/entity/Q787093,B71 Sandoy,http://www.wikidata.org/entity/Q6035773,Inni í Dal,Point(-6.8268279 61.8586415),-6.8268279,61.8586415,,http://www.wikidata.org/entity/Q10704,Tórshavn
http://www.wikidata.org/entity/Q787320,BFC Siófok,http://www.wikidata.org/entity/Q599516,Révész Street Stadium,Point(18.061388888 46.909166666),18.06138889,46.90916667,,http://www.wikidata.org/entity/Q245126,Siófok
http://www.wikidata.org/entity/Q787945,Mawjhai Amu F.C.,http://www.wikidata.org/entity/Q383181,Afghanistan Football Federation Stadium,Point(69.196667 34.52),69.196667,34.52,,http://www.wikidata.org/entity/Q889,Afghanistan
http://www.wikidata.org/entity/Q788363,Bangu Atlético Clube,http://www.wikidata.org/entity/Q5402090,Estádio Moça Bonita,Point(-43.456575 -22.872497),-43.456575,-22.872497,,http://www.wikidata.org/entity/Q8678,Rio de Janeiro
http://www.wikidata.org/entity/Q790195,Barakaldo CF,http://www.wikidata.org/entity/Q2697083,Estadio Nuevo Lasesarre,Point(-2.986389 43.302778),-2.986389,43.302778,,http://www.wikidata.org/entity/Q487801,Barakaldo
